time,low,high,open,close,volume
1577149200,7285.01,7321,7304.41,7305.69,208.68102982
1577152800,7305.68,7328.91,7305.68,7321.65,126.09230913
1577156400,7302.63,7332.34,7321.65,7305.78,106.86465893
1577160000,7298.01,7324.63,7305.79,7306.04,138.24391515
1577163600,7305.6,7331,7306.03,7329.84,87.49775756
1577167200,7319.53,7334.17,7329.85,7320.12,63.34420791
1577170800,7237.09,7322.18,7320.11,7254.52,468.13066651
1577174400,7220.31,7372.75,7254.52,7350.65,730.58394808
1577178000,7320.65,7389.37,7350.77,7362.48,266.56311947
1577181600,7345.9,7400,7360.18,7384.09,269.44520384
1577185200,7336.08,7388.09,7384.09,7364.89,165.71913776
1577188800,7342.01,7371.85,7364.89,7350.93,99.11800532
1577192400,7348.73,7388.25,7350.93,7373.22,190.30170014
1577196000,7327,7426.15,7373.22,7343.53,972.13393161
1577199600,7241.35,7343.54,7343.53,7267.59,745.11605587
1577203200,7210,7292.91,7267.59,7291.52,455.54351445
1577206800,7215.07,7301.58,7291.51,7221.95,278.37793406
1577210400,7151.08,7239.07,7221.95,7195.11,629.34204881
1577214000,7174.29,7271,7195.1,7238.66,417.35568231
1577217600,7192.24,7264.33,7244.64,7213.31,354.30724963
1577221200,7212.94,7259.28,7213.32,7245.52,226.4729486
1577224800,7221.4,7250.35,7244.84,7236.75,137.12217753
1577228400,7210,7267,7236.75,7255.01,158.68418394
1577232000,7230,7265.12,7255.01,7232.63,94.85074149
1577235600,7212.51,7244,7230.31,7241.85,128.604773
1577239200,7228.45,7249.99,7241.85,7234.56,55.55931082
1577242800,7212.5,7241.42,7234.56,7223.88,100.3047951
1577246400,7222.97,7252.08,7223.88,7241.16,48.43979104
1577250000,7227.5,7247.51,7241.16,7227.5,71.82116724
1577253600,7220,7240.03,7227.51,7226.17,90.20951364
1577257200,7193.75,7259.28,7226.18,7243.2,166.436847
1577260800,7238.39,7254.06,7243.19,7246.06,55.89965771
1577264400,7215.05,7251.1,7246.07,7225.59,52.52605718
1577268000,7202.67,7231.55,7225.59,7224.11,79.29594517
1577271600,7206.39,7228.1,7224.1,7207.11,94.78191991
1577275200,7167.89,7245.58,7207.11,7217.51,147.5139349
1577278800,7176.94,7218.51,7217.5,7181.8,165.68790603
1577282400,7169.12,7201.95,7181.8,7180.86,128.25049927
1577286000,7173.74,7194.71,7180.87,7180.99,83.41075197
1577289600,7115.5,7198.53,7180.81,7132.39,452.61964839
1577293200,7118.02,7164.76,7132.02,7153.17,225.63403978
1577296800,7132.34,7164.53,7153.17,7164.52,147.4234402
1577300400,7161.99,7233.12,7164.52,7225.72,265.77811064
1577304000,7213.28,7260,7225.71,7239.2,232.16579284
1577307600,7203.1,7244.45,7237.81,7211.22,127.22557408
1577311200,7166.68,7222.41,7211.22,7208.26,139.44962952
1577314800,7180.82,7209.32,7207.67,7192.12,145.76959352
1577318400,7180.1,7211.55,7192.12,7184.12,175.24122584
1577322000,7177,7198.15,7182.94,7196.34,94.10912753
1577325600,7188.84,7202.15,7196.34,7191.01,68.19153816
1577329200,7171.01,7191.01,7191,7175.87,96.9732369
1577332800,7171.36,7184.07,7175.87,7172.08,119.14599539
1577336400,7155.25,7184.4,7171.39,7170.89,213.00564386
1577340000,7171.79,7207.24,7171.89,7194.63,152.64219532
1577343600,7183.95,7199.12,7194.41,7194.15,158.03590249
1577347200,7194.15,7229.04,7194.15,7214.21,66.98577945
1577350800,7200.63,7223.84,7215.26,7201.43,47.38868016
1577354400,7201.06,7208.98,7201.42,7202.65,130.90024604
1577358000,7176,7202.66,7202.65,7176.14,59.94133151
1577361600,7171.17,7208.7,7176.13,7200.01,132.1122844
1577365200,7182.75,7202.85,7200,7197.35,114.43995029
1577368800,7194,7214.28,7197.35,7208.36,172.59434041
1577372400,7202,7234.53,7208.35,7223.72,231.79914616
1577376000,7191.4,7336.44,7223.72,7333.7,1012.75008985
1577379600,7322.5,7372.76,7333.7,7359.93,516.96557778
1577383200,7341.26,7380,7360,7353.25,376.55862478
1577386800,7231.45,7432.1,7353.25,7291.12,1398.7168605
1577390400,7230,7319.99,7288.34,7243.75,665.56794534
1577394000,7185,7246,7243.75,7189.77,742.61888408
1577397600,7140,7196.26,7189.78,7190.12,780.93416524
1577401200,7180,7200,7189.51,7194.13,141.41412932
1577404800,7180,7212.79,7194.13,7198.48,164.30648708
1577408400,7183.4,7200,7198.47,7199.5,138.74777602
1577412000,7199.49,7225.16,7199.49,7205.06,279.71599035
1577415600,7202,7214.34,7205.06,7207.33,443.24448365
1577419200,7177.01,7214.6,7207.32,7178.12,186.0316407
1577422800,7172.01,7198.66,7178.11,7189.05,195.69196978
1577426400,7170.98,7193.14,7189.05,7181.73,109.97299967
1577430000,7148.95,7183.68,7181.73,7157.31,497.45009186
1577433600,7148.57,7186.18,7157.31,7175.13,248.72896699
1577437200,7157.01,7176.21,7175.13,7162.46,189.40549234
1577440800,7152.86,7178.76,7162.45,7171.56,203.15806771
1577444400,7053.32,7171.56,7171.56,7108.43,817.43750895
1577448000,7068.87,7207.37,7108.43,7204.35,834.65122472
1577451600,7155,7237.03,7204.35,7173.11,690.34096696
1577455200,7173.1,7195,7173.11,7181.6,410.8251984
1577458800,7180.57,7237,7181.59,7217.79,622.1980937
1577462400,7160,7254,7217.52,7184.7,727.65075388
1577466000,7169.97,7197.87,7184.41,7187.99,267.76530384
1577469600,7187.98,7218.64,7187.99,7204.35,271.58045129
1577473200,7176.68,7214.43,7204.35,7199.47,301.34271597
1577476800,7199.46,7216,7199.47,7210.79,189.05872572
1577480400,7201.55,7219,7210.74,7216.36,217.81414686
1577484000,7216.36,7248.48,7216.36,7231.47,308.40089567
1577487600,7222,7248.31,7233.53,7245.83,177.45608437
1577491200,7232.55,7309.2,7245.83,7301.4,434.02583225
1577494800,7285,7319,7303.4,7300,290.26361107
1577498400,7260,7315,7299.98,7286.43,260.5382808
1577502000,7272.27,7294.52,7286.37,7278.61,101.73360983
1577505600,7271.16,7300,7278.6,7293.63,99.4618411
1577509200,7294.4,7319,7294.4,7309.64,87.93505924
1577512800,7285.24,7342,7309.64,7289.16,252.94601895
1577516400,7281.55,7310,7289.05,7290.25,187.61653354
1577520000,7251.13,7291.33,7291.32,7280.54,195.04800636
1577523600,7276.31,7297.96,7280.54,7289.98,46.95755683
1577527200,7280.98,7310,7289.13,7309.91,93.1746307
1577530800,7271.2,7306.54,7306.54,7289.89,80.00765413
1577534400,7281.97,7296.93,7289.89,7288.26,56.67659507
1577538000,7274.35,7289.23,7286.31,7285,55.26643008
1577541600,7284.99,7310,7285,7308.72,123.06700234
1577545200,7279.2,7345,7308.72,7295.44,512.7935303
1577548800,7261.42,7318.24,7295.45,7309.91,364.48803648
1577552400,7300.95,7342.59,7309.31,7327.62,193.01132683
1577556000,7312.01,7346,7327.62,7325.73,331.34631219
1577559600,7318.07,7343.51,7324.93,7326.82,233.93982195
1577563200,7310,7336.75,7327.01,7327.16,199.20770444
1577566800,7313,7327.36,7327.16,7313.05,140.8712317
1577570400,7293.23,7313.05,7313.04,7308.7,168.5976021
1577574000,7299.01,7320,7307.36,7302.67,112.78713466
1577577600,7278.07,7303.72,7302.67,7299.8,152.05076964
1577581200,7278.2,7300.32,7299.79,7282.9,80.69370885
1577584800,7282.9,7295.5,7282.9,7294.95,73.49404507
1577588400,7288.71,7298.78,7294.96,7294.5,76.49989679
1577592000,7289.28,7298.93,7294.5,7289.71,73.31837562
1577595600,7282.9,7310.78,7289.71,7310.78,99.39371187
1577599200,7297.14,7313.74,7310.93,7311.55,75.89196738
1577602800,7299.1,7314.51,7311.54,7305.67,35.67411144
1577606400,7301.85,7355.93,7305.67,7342.64,208.75917052
1577610000,7293.28,7350.92,7342.64,7295.23,101.02472005
1577613600,7293.56,7313.14,7295.24,7304.99,52.353978
1577617200,7304.99,7327.35,7304.99,7327,80.44754101
1577620800,7308.7,7349.58,7327,7344.08,115.08123958
1577624400,7325.49,7391.7,7344.09,7383.42,450.1306457
1577628000,7372.81,7398.15,7382.55,7380.99,223.00899046
1577631600,7360.14,7408.44,7380,7383.28,515.43817178
1577635200,7380.01,7420.97,7383.28,7393.5,275.4541366
1577638800,7367.47,7400.8,7393.49,7398,215.01809209
1577642400,7393,7417.5,7398,7417.5,174.26091734
1577646000,7403.1,7465,7417.5,7460.72,494.36364839
1577649600,7343.43,7531,7460.72,7391.43,2348.88865957
1577653200,7356.5,7395.98,7391,7385.28,246.81271448
1577656800,7381.98,7426.13,7385.28,7392.36,258.98875865
1577660400,7380.2,7407.48,7391.31,7384.89,130.26432396
1577664000,7305,7384.57,7384.57,7335.01,468.29733631
1577667600,7325.35,7350,7335.01,7340.31,131.41480189
1577671200,7333.29,7366,7340.31,7350.76,227.88214975
1577674800,7327.06,7353.57,7350.76,7337.08,199.96957327
1577678400,7336.48,7365.37,7337.08,7363.34,176.10540525
1577682000,7357.4,7364,7363.34,7364,100.60044621
1577685600,7353.29,7367.71,7364,7361.04,280.5493502
1577689200,7357.61,7386.28,7361.03,7360,173.62526411
1577692800,7323,7369.17,7359.99,7348.8,298.64605777
1577696400,7307.93,7356,7348.79,7310.61,120.90742696
1577700000,7277,7330.78,7309.32,7288.9,535.78449243
1577703600,7282.63,7305.31,7288.9,7297.51,133.05365532
1577707200,7285.02,7317.6,7297.51,7290,171.34254081
1577710800,7272,7326,7285.03,7300,546.26864936
1577714400,7280.01,7315.6,7299.99,7283.89,294.41171534
1577718000,7232.37,7283.89,7283.89,7234.73,704.15306125
1577721600,7200,7244,7236.01,7232.64,666.99047905
1577725200,7207.92,7244.31,7232.63,7232.97,461.42827436
1577728800,7222.22,7237.19,7232.97,7222.22,238.00003683
1577732400,7200.2,7228.19,7221.91,7211.21,283.63634874
1577736000,7211,7258.61,7215.54,7245.67,453.09841361
1577739600,7233.16,7259.65,7245.67,7243.8,199.32336462
1577743200,7243.78,7256.93,7243.79,7253.49,249.40537345
1577746800,7212.01,7259.25,7254.92,7218,232.32666573
1577750400,7173.63,7224.99,7218.01,7224.99,334.80304593
1577754000,7220.99,7240.74,7224.99,7239.8,252.35351634
1577757600,7203.5,7238.54,7237.49,7215,155.16361382
1577761200,7201,7220.98,7215,7209.72,173.70060054
1577764800,7200.2,7236.3,7209.73,7217.31,317.46119157
1577768400,7215.97,7245,7217.31,7238.53,324.50729838
1577772000,7217,7238.53,7238.53,7220.6,101.9450146
1577775600,7214.87,7231.34,7220.6,7227.38,99.2182286
1577779200,7202.03,7227.57,7227.37,7205.96,81.55247358
1577782800,7194.08,7216.85,7205.96,7209.17,67.24058825
1577786400,7195.25,7232.75,7208.11,7217.12,93.08783009
1577790000,7214.43,7234.84,7217.12,7222,43.63343059
1577793600,7202.82,7227.54,7222.01,7226.81,144.88502188
1577797200,7217.04,7234.01,7226.8,7220.1,147.63956108
1577800800,7199.73,7298.67,7217.7,7211.99,603.20666202
1577804400,7165.39,7228.79,7211.9,7171.52,644.56457474
1577808000,7162.77,7198.99,7171.52,7186.14,259.29976768
1577811600,7121,7189.38,7185.5,7136.23,459.33105803
1577815200,7111,7148.29,7136.23,7140.77,646.71862612
1577818800,7128.83,7155,7141.32,7143.88,400.11072586
1577822400,7133.6,7163.85,7143.88,7145,428.30488183
1577826000,7141.04,7158.97,7145,7157.95,216.37755308
1577829600,7148,7179.99,7157.95,7178.01,401.4083041
1577833200,7157.12,7178.01,7178,7165.72,359.45526615
1577836800,7136.05,7165.72,7165.72,7150.35,250.84981195
1577840400,7147.18,7204.94,7149.26,7194.52,232.20326873
1577844000,7191.44,7218.42,7194.52,7217,189.93790294
1577847600,7193.34,7217,7217,7196.98,234.73978059
1577851200,7183.85,7200.62,7196.99,7186.41,205.90872906
1577854800,7183.85,7199,7186.4,7197.31,120.59609582
1577858400,7197.31,7207.87,7197.31,7201.46,131.51899975
1577862000,7175,7209.15,7201.3,7185.91,53.59980251
1577865600,7158.19,7185.91,7185.9,7181.99,71.49745551
1577869200,7170.01,7189.53,7181.99,7170.01,53.71043183
1577872800,7170.01,7187.55,7170.01,7182.33,31.27827458
1577876400,7168.45,7215,7182.33,7174.26,120.12520738
1577880000,7174.27,7206.82,7174.27,7206.82,63.82391835
1577883600,7197.93,7210.84,7206.82,7200.4,60.01184369
1577887200,7188.91,7215,7200.01,7199.03,78.08757791
1577890800,7196.43,7238.14,7199.03,7214.31,198.12448662
1577894400,7195.02,7225,7213.34,7223.86,162.05030952
1577898000,7204.96,7231.27,7224.99,7218.01,124.52960211
1577901600,7205.69,7229.37,7218,7218.3,222.31596403
1577905200,7199.61,7218.31,7218.3,7207.07,167.18158325
1577908800,7200,7221.92,7207.06,7215.85,90.85722726
1577912400,7204.53,7222.6,7215.85,7216.34,140.19214355
1577916000,7163.91,7217,7216.2,7177.01,198.44105178
1577919600,7150,7177.58,7177.01,7174.33,149.04858016
1577923200,7160,7186.18,7174.33,7181.99,92.04082952
1577926800,7157.15,7182,7181.99,7165.75,189.81934306
1577930400,7125,7165.74,7165.74,7141.11,344.74459494
1577934000,7096.61,7141.11,7141.11,7098.88,380.89996504
1577937600,7089,7129.77,7098.87,7110.98,258.25134995
1577941200,7101.48,7123.71,7112.11,7108.03,108.03915924
1577944800,7091.1,7119.97,7108.04,7104.32,128.22574701
1577948400,7074.09,7109.32,7103.45,7077.45,319.47617746
1577952000,7075,7122.5,7075.04,7122.05,131.46789789
1577955600,7108.52,7132.48,7122.49,7132.48,42.30981084
1577959200,7132.28,7156.65,7132.48,7136.88,92.77181797
1577962800,7120,7141.68,7136.88,7120,60.22409994
1577966400,7117.78,7140.81,7117.78,7132.72,97.37740858
1577970000,7081.03,7139.97,7132.72,7107.87,259.61025798
1577973600,7099.03,7137.23,7107.85,7114.12,187.17203792
1577977200,7095.5,7130,7114.12,7111.72,184.64441275
1577980800,7011.3,7125,7111.69,7027.01,824.47920444
1577984400,6903,7027.01,7027.01,6942.4,2348.88771903
1577988000,6927.13,6968.22,6942.4,6955.01,578.86768208
1577991600,6937.82,6976.17,6955.01,6965,306.98121211
1577995200,6924.75,6965.01,6965,6927.24,316.31984846
1577998800,6926.16,6967.14,6927.24,6957.97,268.98089312
1578002400,6943.33,6958,6957.98,6955.62,188.58460916
1578006000,6936.69,6957,6955.62,6945.02,300.75130899
1578009600,6903.09,6945.03,6945.02,6919.01,353.74767742
1578013200,6864,6927.58,6919.01,6869.45,520.71391049
1578016800,6854.67,6945.4,6869.45,6938.93,442.92750511
1578020400,6925.61,6947.64,6938.93,6937.61,179.84355856
1578024000,6937.61,7281.24,6937.61,7194.79,2312.60884673
1578027600,7151.79,7235.94,7194.79,7203.04,621.34774945
1578031200,7181.35,7209.94,7203.04,7193.14,377.32931399
1578034800,7176.07,7220,7193.14,7184.66,526.39958097
1578038400,7186.59,7287.52,7186.59,7255.9,466.90773101
1578042000,7252.56,7347.36,7255.86,7337.53,678.76846687
1578045600,7276.77,7361.7,7337.67,7301.15,427.04173693
1578049200,7296.09,7333.77,7301.15,7327.64,504.61979387
1578052800,7296.05,7339.31,7327.64,7316.31,438.36713025
1578056400,7306.5,7369.61,7316.3,7342.88,329.31686069
1578060000,7227.78,7347.29,7342.19,7245,885.42430268
1578063600,7245,7319.83,7245,7313.23,636.68868872
1578067200,7291.42,7401.2,7315.02,7386.74,1229.5309057
1578070800,7330,7400,7386.74,7353.04,514.58293231
1578074400,7330,7363.28,7353.04,7334.38,407.71630268
1578078000,7276.14,7341.53,7334.39,7330.91,473.99011501
1578081600,7293.7,7349.44,7330.9,7308.25,444.92422777
1578085200,7259,7326.85,7308.25,7269.3,458.90332121
1578088800,7250,7309.75,7269.3,7294.72,479.78004426
1578092400,7288.99,7334.45,7293.9,7334.45,344.91168221
1578096000,7284.15,7339.99,7334.45,7302.44,221.32806623
1578099600,7277.34,7304.55,7302.43,7303.07,187.44033035
1578103200,7290.09,7320.98,7303.07,7320.68,94.49726129
1578106800,7311.29,7332.89,7320.68,7323.57,148.11330622
1578110400,7302.78,7330,7323.6,7326.97,89.42103635
1578114000,7320,7359.99,7326.86,7333.94,213.56898291
1578117600,7330.57,7354.72,7333.95,7349.54,113.68026266
1578121200,7322.27,7354.98,7349.54,7343.16,89.42901598
1578124800,7327.16,7352.04,7343.16,7339.13,101.13121362
1578128400,7332.14,7355.23,7339.13,7351.67,103.5712781
1578132000,7296.81,7357.39,7351.67,7304.74,96.14874537
1578135600,7292.02,7328.74,7304.11,7326.61,56.34765261
1578139200,7295,7328.18,7326.61,7299.94,80.90483671
1578142800,7280.5,7312.54,7299.95,7287.85,150.30265332
1578146400,7281.9,7310.75,7287.83,7304.85,120.76563707
1578150000,7293.6,7317.58,7304.86,7306.11,176.79893336
1578153600,7285.02,7313.79,7306.12,7297.65,148.6677214
1578157200,7295.75,7339.31,7297.64,7339.3,179.05437675
1578160800,7263.32,7398,7339.31,7291.42,1058.75038641
1578164400,7275.01,7342.75,7291.41,7322.54,412.77298102
1578168000,7304.43,7339.78,7324.2,7333.01,272.61035774
1578171600,7322.23,7358.51,7333.01,7344.84,266.71684156
1578175200,7334.09,7354.23,7343.98,7346.37,168.07933972
1578178800,7326.69,7350,7346.38,7348.63,192.36499314
1578182400,7348.62,7384.37,7348.63,7368.94,350.85117005
1578186000,7368.75,7471.52,7368.75,7451.01,1181.71899359
1578189600,7425,7483.28,7451,7438.05,402.96988062
1578193200,7438.08,7474,7438.75,7471.82,213.15908352
1578196800,7441.33,7488.87,7470.9,7447.56,302.85806188
1578200400,7440.65,7459.65,7447.56,7454.73,153.15832274
1578204000,7442.06,7478.24,7454.8,7461.65,415.97293508
1578207600,7446.57,7473.78,7461.65,7468.22,226.14532625
1578211200,7413.91,7475,7468.28,7426.38,230.68313579
1578214800,7396.36,7435,7426.41,7425.11,219.46435362
1578218400,7404.95,7431.33,7425.1,7413.9,29.14557055
1578222000,7409.46,7441.25,7413.89,7423.92,71.87626338
1578225600,7423.42,7457.32,7423.85,7457.32,77.83077072
1578229200,7411.11,7460.03,7457.32,7430.68,142.53143445
1578232800,7425.35,7442.92,7431.11,7431.21,44.58663678
1578236400,7428.09,7472.51,7430.77,7459.97,141.87501411
1578240000,7450,7479.52,7459.97,7455.99,168.39993767
1578243600,7444.33,7464.12,7457.1,7461.16,163.62484744
1578247200,7419.2,7463,7461.17,7432.09,179.07987117
1578250800,7422.94,7443.86,7432.08,7439.16,141.58289513
1578254400,7422.41,7439.15,7439.15,7428.7,123.13827967
1578258000,7356.82,7430.08,7428.71,7356.82,369.2918162
1578261600,7316,7375,7355.79,7348.07,358.42004248
1578265200,7312.22,7357.04,7348.06,7355.4,233.65030285
1578268800,7343.17,7377.45,7355.4,7372.97,220.42447508
1578272400,7361.64,7416.17,7372.93,7416.1,335.90121618
1578276000,7412.88,7562.82,7416.09,7547.86,1613.97002765
1578279600,7478.33,7580,7547.86,7540.16,747.88959823
1578283200,7516.07,7550,7538.99,7527.87,271.92848341
1578286800,7498.6,7535,7527.84,7528.7,262.68979758
1578290400,7507.37,7528.79,7528.76,7509.77,205.15390587
1578294000,7503.56,7520.9,7510.83,7503.56,92.61033341
1578297600,7503.55,7545,7503.56,7542.19,125.44044887
1578301200,7506.8,7545,7543.42,7541.44,124.25538914
1578304800,7528.89,7567.5,7543.25,7553.33,163.62897147
1578308400,7520.04,7572.2,7553.33,7536.29,143.17708775
1578312000,7529.86,7558.01,7536.29,7554.33,157.59568672
1578315600,7484.65,7615.68,7554.34,7522.17,746.75493958
1578319200,7499.99,7549.99,7522.19,7541.83,312.89738434
1578322800,7510.8,7546.11,7541.82,7516.84,594.51630522
1578326400,7505.89,7540.63,7515.91,7523.46,479.72944399
1578330000,7518.87,7554.86,7521.04,7552.76,555.84225949
1578333600,7523.15,7553,7552.77,7527.07,282.30112748
1578337200,7516.88,7544.42,7526.6,7536.6,355.0071989
1578340800,7531.94,7549.99,7536.6,7544.98,287.97223675
1578344400,7544.98,7606.8,7544.98,7576.79,784.67315291
1578348000,7575.65,7758,7576.79,7711.03,1659.0045615
1578351600,7700.06,7805,7716.54,7764.63,1247.06815019
1578355200,7764.63,8000,7764.63,7889.99,3572.35070256
1578358800,7865.62,7932.56,7890,7906.52,803.29005827
1578362400,7897.09,7940.23,7907.47,7899.74,494.46929008
1578366000,7889.2,7918.29,7899.9,7897.83,494.95659344
1578369600,7820.91,7906,7897.83,7844.51,602.58478473
1578373200,7838.53,7882.83,7844.51,7877.17,280.89147573
1578376800,7862.3,7879.07,7877.17,7874.41,117.01740073
1578380400,7860.83,7892.2,7873.5,7878.65,146.92213338
1578384000,7869.73,7900,7878.65,7880.52,112.3094976
1578387600,7856.74,7880.52,7880.52,7856.75,55.06607889
1578391200,7856.75,7885.78,7856.75,7885.78,78.33037816
1578394800,7882.06,7966.16,7885.78,7893.61,432.34565871
1578398400,7847.11,7913.21,7893.15,7871.09,430.32889302
1578402000,7812.15,7869.93,7869.92,7847.78,431.34115926
1578405600,7839.44,7883.89,7847.78,7850,679.40344792
1578409200,7743.5,7851.4,7850,7766.06,1064.77867963
1578412800,7723,7941.7,7766.06,7915,1242.66946252
1578416400,7875.93,7956.82,7915.01,7942.58,566.11201942
